Year,ID Occupied By,Occupied By,ID Geography,Geography,Household Ownership,Household Ownership Moe
"2020",1,"Renter Occupied","31000US10540","Albany, OR",16208,751
"2020",1,"Renter Occupied","31000US10580","Albany-Schenectady-Troy, NY",131172,2319
"2020",1,"Renter Occupied","31000US10620","Albemarle, NC",6028,553
"2020",1,"Renter Occupied","31000US10660","Albert Lea, MN",2963,296
"2020",1,"Renter Occupied","31000US10700","Albertville, AL",9517,571
"2020",1,"Renter Occupied","31000US10740","Albuquerque, NM",116690,2212
"2020",1,"Renter Occupied","31000US10760","Alexander City, AL",4871,520
"2020",1,"Renter Occupied","31000US10780","Alexandria, LA",19249,840
"2020",1,"Renter Occupied","31000US10820","Alexandria, MN",4380,357
"2020",1,"Renter Occupied","31000US10860","Alice, TX",4800,570
"2020",1,"Renter Occupied","31000US10900","Allentown-Bethlehem-Easton, PA-NJ",100771,2252
"2020",1,"Renter Occupied","31000US10940","Alma, MI",3634,302
"2020",1,"Renter Occupied","31000US10980","Alpena, MI",2754,275
"2020",1,"Renter Occupied","31000US11020","Altoona, PA",15359,670
"2020",1,"Renter Occupied","31000US11060","Altus, OK",3751,303
"2020",1,"Renter Occupied","31000US11100","Amarillo, TX",35806,1194
"2020",1,"Renter Occupied","31000US11140","Americus, GA",5257,480.00000000000006
"2020",1,"Renter Occupied","31000US11180","Ames, IA",19651,692
"2020",1,"Renter Occupied","31000US11220","Amsterdam, NY",6380,372
"2020",1,"Renter Occupied","31000US11260","Anchorage, AK",47827,1407
"2020",1,"Renter Occupied","31000US11380","Andrews, TX",1429,303
"2020",1,"Renter Occupied","31000US11420","Angola, IN",3072,320
"2020",1,"Renter Occupied","31000US11460","Ann Arbor, MI",55102,1078
"2020",1,"Renter Occupied","31000US11500","Anniston-Oxford-Jacksonville, AL",13202,699
"2020",1,"Renter Occupied","31000US11540","Appleton, WI",25164,835
"2020",1,"Renter Occupied","31000US11580","Arcadia, FL",3866,434.99999999999994
"2020",1,"Renter Occupied","31000US11620","Ardmore, OK",6891,372
"2020",1,"Renter Occupied","31000US11640","Arecibo, PR",20064,790
"2020",1,"Renter Occupied","31000US11660","Arkadelphia, AR",3416,389
"2020",1,"Renter Occupied","31000US11700","Asheville, NC",60813,1779
"2020",1,"Renter Occupied","31000US11740","Ashland, OH",5077,419
"2020",1,"Renter Occupied","31000US11780","Ashtabula, OH",11021,597
"2020",1,"Renter Occupied","31000US11820","Astoria, OR",6292,419
"2020",1,"Renter Occupied","31000US11860","Atchison, KS",1728,211
"2020",1,"Renter Occupied","31000US11900","Athens, OH",9271,616
"2020",1,"Renter Occupied","31000US11940","Athens, TN",5436,445
"2020",1,"Renter Occupied","31000US11980","Athens, TX",7531,599
"2020",1,"Renter Occupied","31000US12020","Athens-Clarke County, GA",36375,1003.9999999999999
"2020",1,"Renter Occupied","31000US12060","Atlanta-Sandy Springs-Roswell, GA",770294,6852
"2020",1,"Renter Occupied","31000US12100","Atlantic City-Hammonton, NJ",33446,1201
"2020",1,"Renter Occupied","31000US12120","Atmore, AL",4338,430.00000000000006
"2020",1,"Renter Occupied","31000US12140","Auburn, IN",3516,391
"2020",1,"Renter Occupied","31000US12180","Auburn, NY",8984,528
"2020",1,"Renter Occupied","31000US12220","Auburn-Opelika, AL",22248,954
"2020",1,"Renter Occupied","31000US12260","Augusta-Richmond County, GA-SC",70834,1973.0000000000002
"2020",1,"Renter Occupied","31000US12300","Augusta-Waterville, ME",15362,871
"2020",1,"Renter Occupied","31000US12380","Austin, MN",4368,365
"2020",1,"Renter Occupied","31000US12420","Austin-Round Rock, TX",329874,3919.9999999999995
"2020",1,"Renter Occupied","31000US12460","Bainbridge, GA",3752,373
"2020",1,"Renter Occupied","31000US12540","Bakersfield, CA",112443,2211
"2020",1,"Renter Occupied","31000US12580","Baltimore-Columbia-Towson, MD",354918,4239
"2020",1,"Renter Occupied","31000US12620","Bangor, ME",18875,801
"2020",1,"Renter Occupied","31000US12660","Baraboo, WI",8030,470.99999999999994
"2020",1,"Renter Occupied","31000US12680","Bardstown, KY",3948,365
"2020",1,"Renter Occupied","31000US12700","Barnstable Town, MA",19540,1192
"2020",1,"Renter Occupied","31000US12740","Barre, VT",7517,477
"2020",1,"Renter Occupied","31000US12780","Bartlesville, OK",5860,368
"2020",1,"Renter Occupied","31000US12860","Batavia, NY",6673,470
"2020",1,"Renter Occupied","31000US12900","Batesville, AR",5466,491
"2020",1,"Renter Occupied","31000US12940","Baton Rouge, LA",94289,2077
"2020",1,"Renter Occupied","31000US12980","Battle Creek, MI",16488,662
"2020",1,"Renter Occupied","31000US13020","Bay City, MI",10679,756
"2020",1,"Renter Occupied","31000US13060","Bay City, TX",4102,571
"2020",1,"Renter Occupied","31000US13100","Beatrice, NE",2899,243
"2020",1,"Renter Occupied","31000US13140","Beaumont-Port Arthur, TX",48265,1614
"2020",1,"Renter Occupied","31000US13180","Beaver Dam, WI",10737,532
"2020",1,"Renter Occupied","31000US13220","Beckley, WV",11799,784
"2020",1,"Renter Occupied","31000US13260","Bedford, IN",3858,402
"2020",1,"Renter Occupied","31000US13300","Beeville, TX",2996,421
"2020",1,"Renter Occupied","31000US13340","Bellefontaine, OH",4469,358
"2020",1,"Renter Occupied","31000US13380","Bellingham, WA",33617,1179
"2020",1,"Renter Occupied","31000US13420","Bemidji, MN",5754,373
"2020",1,"Renter Occupied","31000US13460","Bend-Redmond, OR",24705,1182
"2020",1,"Renter Occupied","31000US13500","Bennettsville, SC",3359,425.00000000000006
"2020",1,"Renter Occupied","31000US13540","Bennington, VT",3886,400
"2020",1,"Renter Occupied","31000US13620","Berlin, NH-VT",3876,391
"2020",1,"Renter Occupied","31000US13660","Big Rapids, MI",4155,318
"2020",1,"Renter Occupied","31000US13700","Big Spring, TX",3818,400
"2020",1,"Renter Occupied","31000US13720","Big Stone Gap, VA",5559,503
"2020",1,"Renter Occupied","31000US13740","Billings, MT",23083,1077
"2020",1,"Renter Occupied","31000US13780","Binghamton, NY",32320,1083
"2020",1,"Renter Occupied","31000US13820","Birmingham-Hoover, AL",130378,2560
"2020",1,"Renter Occupied","31000US13900","Bismarck, ND",16009,766
"2020",1,"Renter Occupied","31000US13940","Blackfoot, ID",3396,407
"2020",1,"Renter Occupied","31000US13980","Blacksburg-Christiansburg-Radford, VA",24780,1147
"2020",1,"Renter Occupied","31000US14010","Bloomington, IL",23220,955.0000000000001
"2020",1,"Renter Occupied","31000US14020","Bloomington, IN",27230,898.0000000000001
"2020",1,"Renter Occupied","31000US14100","Bloomsburg-Berwick, PA",10729,564
"2020",1,"Renter Occupied","31000US14140","Bluefield, WV-VA",12341,801
"2020",1,"Renter Occupied","31000US14180","Blytheville, AR",7042,516
"2020",1,"Renter Occupied","31000US14220","Bogalusa, LA",5137,648
"2020",1,"Renter Occupied","31000US14260","Boise City, ID",78146,1962
"2020",1,"Renter Occupied","31000US14300","Bonham, TX",3186,319
"2020",1,"Renter Occupied","31000US14380","Boone, NC",8390,602
"2020",1,"Renter Occupied","31000US14420","Borger, TX",1416,209
"2020",1,"Renter Occupied","31000US14460","Boston-Cambridge-Newton, MA-NH",709196,4958
"2020",1,"Renter Occupied","31000US14500","Boulder, CO",46304,1225
"2020",1,"Renter Occupied","31000US14540","Bowling Green, KY",25170,1012.9999999999999
"2020",1,"Renter Occupied","31000US14580","Bozeman, MT",17594,767
"2020",1,"Renter Occupied","31000US14620","Bradford, PA",4372,334
"2020",1,"Renter Occupied","31000US14660","Brainerd, MN",9119,555
"2020",1,"Renter Occupied","31000US14700","Branson, MO",7721,582
"2020",1,"Renter Occupied","31000US14720","Breckenridge, CO",3623,512
"2020",1,"Renter Occupied","31000US14740","Bremerton-Silverdale, WA",33718,1097
"2020",1,"Renter Occupied","31000US14780","Brenham, TX",3504,443
"2020",1,"Renter Occupied","31000US14820","Brevard, NC",3577,451
"2020",1,"Renter Occupied","31000US14860","Bridgeport-Stamford-Norwalk, CT",114947,2109
"2020",1,"Renter Occupied","31000US15020","Brookhaven, MS",3162,436
"2020",1,"Renter Occupied","31000US15060","Brookings, OR",2871,393
"2020",1,"Renter Occupied","31000US15100","Brookings, SD",5489,399
"2020",1,"Renter Occupied","31000US15140","Brownsville, TN",2939,271
"2020",1,"Renter Occupied","31000US15180","Brownsville-Harlingen, TX",42914,1447
"2020",1,"Renter Occupied","31000US15220","Brownwood, TX",4165,368
"2020",1,"Renter Occupied","31000US15260","Brunswick, GA",14536,941.0000000000001
"2020",1,"Renter Occupied","31000US15340","Bucyrus, OH",5383,384
"2020",1,"Renter Occupied","31000US15380","Buffalo-Cheektowaga-Niagara Falls, NY",163686,2489
"2020",1,"Renter Occupied","31000US15420","Burley, ID",4582,365
"2020",1,"Renter Occupied","31000US15460","Burlington, IA-IL",5622,444
"2020",1,"Renter Occupied","31000US15500","Burlington, NC",21917,1137
"2020",1,"Renter Occupied","31000US15540","Burlington-South Burlington, VT",29365,1029
"2020",1,"Renter Occupied","31000US15580","Butte-Silver Bow, MT",4572,448
"2020",1,"Renter Occupied","31000US15620","Cadillac, MI",4084,256
"2020",1,"Renter Occupied","31000US15660","Calhoun, GA",6813,561
"2020",1,"Renter Occupied","31000US15680","California-Lexington Park, MD",12260,800
"2020",1,"Renter Occupied","31000US15700","Cambridge, MD",4365,326
"2020",1,"Renter Occupied","31000US15740","Cambridge, OH",4638,385
"2020",1,"Renter Occupied","31000US15780","Camden, AR",3047,455
"2020",1,"Renter Occupied","31000US15820","Campbellsville, KY",4756,410
"2020",1,"Renter Occupied","31000US15860","Cañon City, CO",4238,434
"2020",1,"Renter Occupied","31000US15940","Canton-Massillon, OH",51639,1308
"2020",1,"Renter Occupied","31000US15980","Cape Coral-Fort Myers, FL",79011,2065
"2020",1,"Renter Occupied","31000US16020","Cape Girardeau, MO-IL",11635,698
"2020",1,"Renter Occupied","31000US16060","Carbondale-Marion, IL",20927,815
"2020",1,"Renter Occupied","31000US16100","Carlsbad-Artesia, NM",6460,519
"2020",1,"Renter Occupied","31000US16140","Carroll, IA",2061,250
"2020",1,"Renter Occupied","31000US16180","Carson City, NV",9559,451.99999999999994
"2020",1,"Renter Occupied","31000US16220","Casper, WY",9676,735
"2020",1,"Renter Occupied","31000US16260","Cedar City, UT",6041,486
"2020",1,"Renter Occupied","31000US16300","Cedar Rapids, IA",27087,979.9999999999999
"2020",1,"Renter Occupied","31000US16340","Cedartown, GA",5422,555
"2020",1,"Renter Occupied","31000US16380","Celina, OH",3331,302
"2020",1,"Renter Occupied","31000US16420","Central City, KY",2179,310
"2020",1,"Renter Occupied","31000US16460","Centralia, IL",4104,281
"2020",1,"Renter Occupied","31000US16500","Centralia, WA",9215,517
"2020",1,"Renter Occupied","31000US16540","Chambersburg-Waynesboro, PA",17929,854
"2020",1,"Renter Occupied","31000US16580","Champaign-Urbana, IL",40165,1127
"2020",1,"Renter Occupied","31000US16620","Charleston, WV",30277,1347
"2020",1,"Renter Occupied","31000US16660","Charleston-Mattoon, IL",9173,533
"2020",1,"Renter Occupied","31000US16700","Charleston-North Charleston, SC",99534,2250
"2020",1,"Renter Occupied","31000US16740","Charlotte-Concord-Gastonia, NC-SC",331376,3609
"2020",1,"Renter Occupied","31000US16820","Charlottesville, VA",30795,1126
"2020",1,"Renter Occupied","31000US16860","Chattanooga, TN-GA",72756,1711
"2020",1,"Renter Occupied","31000US16940","Cheyenne, WY",11033,716
"2020",1,"Renter Occupied","31000US16980","Chicago-Naperville-Elgin, IL-IN-WI",1249284,8649
"2020",1,"Renter Occupied","31000US17020","Chico, CA",33992,1040
"2020",1,"Renter Occupied","31000US17060","Chillicothe, OH",8410,600
"2020",1,"Renter Occupied","31000US17140","Cincinnati, OH-KY-IN",286567,3229
"2020",1,"Renter Occupied","31000US17220","Clarksburg, WV",8799,678
"2020",1,"Renter Occupied","31000US17260","Clarksdale, MS",3854,301
"2020",1,"Renter Occupied","31000US17300","Clarksville, TN-KY",45543,1213
"2020",1,"Renter Occupied","31000US17340","Clearlake, CA",8232,616
"2020",1,"Renter Occupied","31000US17380","Cleveland, MS",5330,412
"2020",1,"Renter Occupied","31000US17420","Cleveland, TN",15422,702
"2020",1,"Renter Occupied","31000US17460","Cleveland-Elyria, OH",307987,3445.0000000000005
"2020",1,"Renter Occupied","31000US17500","Clewiston, FL",3820,568
"2020",1,"Renter Occupied","31000US17540","Clinton, IA",5036,378
"2020",1,"Renter Occupied","31000US17580","Clovis, NM",8119,525
"2020",1,"Renter Occupied","31000US17620","Coamo, PR",3082,382
"2020",1,"Renter Occupied","31000US17640","Coco, PR",2108,366
"2020",1,"Renter Occupied","31000US17660","Coeur d'Alene, ID",18517,1103
"2020",1,"Renter Occupied","31000US17700","Coffeyville, KS",4196,334
"2020",1,"Renter Occupied","31000US17740","Coldwater, MI",4041,276
"2020",1,"Renter Occupied","31000US17780","College Station-Bryan, TX",46558,1377
"2020",1,"Renter Occupied","31000US17820","Colorado Springs, CO",93343,1901.9999999999998
"2020",1,"Renter Occupied","31000US17860","Columbia, MO",33967,1135
"2020",1,"Renter Occupied","31000US17900","Columbia, SC",100920,2081
"2020",1,"Renter Occupied","31000US17980","Columbus, GA-AL",52136,1159
"2020",1,"Renter Occupied","31000US18020","Columbus, IN",9243,499.00000000000006
"2020",1,"Renter Occupied","31000US18060","Columbus, MS",8499,574
"2020",1,"Renter Occupied","31000US18100","Columbus, NE",3720,387
"2020",1,"Renter Occupied","31000US18140","Columbus, OH",307826,3865.0000000000005
"2020",1,"Renter Occupied","31000US18180","Concord, NH",16262,708
"2020",1,"Renter Occupied","31000US18220","Connersville, IN",3000,363
"2020",1,"Renter Occupied","31000US18260","Cookeville, TN",14956,793
"2020",1,"Renter Occupied","31000US18300","Coos Bay, OR",8810,629
"2020",1,"Renter Occupied","31000US18380","Cordele, GA",3661,359
"2020",1,"Renter Occupied","31000US18420","Corinth, MS",4850,541
"2020",1,"Renter Occupied","31000US18460","Cornelia, GA",3087,382
"2020",1,"Renter Occupied","31000US18500","Corning, NY",10841,549
"2020",1,"Renter Occupied","31000US18580","Corpus Christi, TX",61467,1551
"2020",1,"Renter Occupied","31000US18620","Corsicana, TX",5318,548
"2020",1,"Renter Occupied","31000US18660","Cortland, NY",6074,349
"2020",1,"Renter Occupied","31000US18700","Corvallis, OR",15591,666
"2020",1,"Renter Occupied","31000US18740","Coshocton, OH",3730,326
"2020",1,"Renter Occupied","31000US18780","Craig, CO",1884,271
"2020",1,"Renter Occupied","31000US18820","Crawfordsville, IN",3986,334
"2020",1,"Renter Occupied","31000US18860","Crescent City, CA",3099,411
"2020",1,"Renter Occupied","31000US18880","Crestview-Fort Walton Beach-Destin, FL",33823,1085
"2020",1,"Renter Occupied","31000US18900","Crossville, TN",5520,473.00000000000006
"2020",1,"Renter Occupied","31000US18980","Cullman, AL",7999,598
"2020",1,"Renter Occupied","31000US19000","Cullowhee, NC",7627,742
"2020",1,"Renter Occupied","31000US19060","Cumberland, MD-WV",10794,612
"2020",1,"Renter Occupied","31000US19100","Dallas-Fort Worth-Arlington, TX",1054443,6891
"2020",1,"Renter Occupied","31000US19140","Dalton, GA",16726,949
"2020",1,"Renter Occupied","31000US19180","Danville, IL",9049,565
"2020",1,"Renter Occupied","31000US19220","Danville, KY",5547,451
"2020",1,"Renter Occupied","31000US19260","Danville, VA",15425,753
"2020",1,"Renter Occupied","31000US19300","Daphne-Fairhope-Foley, AL",19331,1187
"2020",1,"Renter Occupied","31000US19340","Davenport-Moline-Rock Island, IA-IL",45200,1264
"2020",1,"Renter Occupied","31000US19420","Dayton, TN",3239,355
"2020",1,"Renter Occupied","31000US19460","Decatur, AL",15601,949
"2020",1,"Renter Occupied","31000US19500","Decatur, IL",13545,671
"2020",1,"Renter Occupied","31000US19540","Decatur, IN",2773,327
"2020",1,"Renter Occupied","31000US19580","Defiance, OH",3459,294
"2020",1,"Renter Occupied","31000US19620","Del Rio, TX",5765,615
"2020",1,"Renter Occupied","31000US19660","Deltona-Daytona Beach-Ormond Beach, FL",73777,1977
"2020",1,"Renter Occupied","31000US19700","Deming, NM",3360,371
"2020",1,"Renter Occupied","31000US19740","Denver-Aurora-Lakewood, CO",386465,4877
"2020",1,"Renter Occupied","31000US19760","DeRidder, LA",2839,315
"2020",1,"Renter Occupied","31000US19780","Des Moines-West Des Moines, IA",82498,1819
"2020",1,"Renter Occupied","31000US19820","Detroit-Warren-Dearborn, MI",527304,4730
"2020",1,"Renter Occupied","31000US19860","Dickinson, ND",4714,397
"2020",1,"Renter Occupied","31000US19940","Dixon, IL",4149,306
"2020",1,"Renter Occupied","31000US19980","Dodge City, KS",4144,422
"2020",1,"Renter Occupied","31000US20020","Dothan, AL",17257,494
"2020",1,"Renter Occupied","31000US20060","Douglas, GA",6032,558
"2020",1,"Renter Occupied","31000US20100","Dover, DE",20973,1107
"2020",1,"Renter Occupied","31000US20140","Dublin, GA",8257,530
"2020",1,"Renter Occupied","31000US20180","DuBois, PA",7160,540
"2020",1,"Renter Occupied","31000US20220","Dubuque, IA",10273,481
"2020",1,"Renter Occupied","31000US20260","Duluth, MN-WI",34395,931.0000000000001
"2020",1,"Renter Occupied","31000US20300","Dumas, TX",2276,319
"2020",1,"Renter Occupied","31000US20340","Duncan, OK",4247,299
"2020",1,"Renter Occupied","31000US20420","Durango, CO",6188,485.00000000000006
"2020",1,"Renter Occupied","31000US20460","Durant, OK",6583,318
"2020",1,"Renter Occupied","31000US20500","Durham-Chapel Hill, NC",93064,2081
"2020",1,"Renter Occupied","31000US20540","Dyersburg, TN",5753,482
"2020",1,"Renter Occupied","31000US20580","Eagle Pass, TX",5599,573
"2020",1,"Renter Occupied","31000US20660","Easton, MD",4841,337
"2020",1,"Renter Occupied","31000US20700","East Stroudsburg, PA",13743,927.0000000000001
"2020",1,"Renter Occupied","31000US20740","Eau Claire, WI",21880,828
"2020",1,"Renter Occupied","31000US20780","Edwards, CO",5651,587
"2020",1,"Renter Occupied","31000US20820","Effingham, IL",3233,258
"2020",1,"Renter Occupied","31000US20900","El Campo, TX",5132,422
"2020",1,"Renter Occupied","31000US20940","El Centro, CA",19179,936.0000000000001
"2020",1,"Renter Occupied","31000US20980","El Dorado, AR",4058,378
"2020",1,"Renter Occupied","31000US21020","Elizabeth City, NC",6940,402
"2020",1,"Renter Occupied","31000US21060","Elizabethtown-Fort Knox, KY",20499,878
"2020",1,"Renter Occupied","31000US21120","Elk City, OK",2540,376
"2020",1,"Renter Occupied","31000US21140","Elkhart-Goshen, IN",21398,901
"2020",1,"Renter Occupied","31000US21180","Elkins, WV",3166,339
"2020",1,"Renter Occupied","31000US21220","Elko, NV",5879,535
"2020",1,"Renter Occupied","31000US21260","Ellensburg, WA",7703,462
"2020",1,"Renter Occupied","31000US21300","Elmira, NY",11259,650
"2020",1,"Renter Occupied","31000US21340","El Paso, TX",103528,2152
"2020",1,"Renter Occupied","31000US21380","Emporia, KS",5966,400
"2020",1,"Renter Occupied","31000US21420","Enid, OK",8208,649
"2020",1,"Renter Occupied","31000US21460","Enterprise, AL",6424,482
"2020",1,"Renter Occupied","31000US21500","Erie, PA",36447,1236
"2020",1,"Renter Occupied","31000US21540","Escanaba, MI",3616,385
"2020",1,"Renter Occupied","31000US21580","Española, NM",3034,388
"2020",1,"Renter Occupied","31000US21640","Eufaula, AL-GA",3753,336
"2020",1,"Renter Occupied","31000US21660","Eugene, OR",63131,1085
"2020",1,"Renter Occupied","31000US21700","Eureka-Arcata-Fortuna, CA",23359,903.0000000000001
"2020",1,"Renter Occupied","31000US21740","Evanston, WY",1793,293
"2020",1,"Renter Occupied","31000US21780","Evansville, IN-KY",40182,1062
"2020",1,"Renter Occupied","31000US21820","Fairbanks, AK",14884,936.9999999999999
"2020",1,"Renter Occupied","31000US21840","Fairfield, IA",2084,261
"2020",1,"Renter Occupied","31000US21860","Fairmont, MN",2340,271
"2020",1,"Renter Occupied","31000US21900","Fairmont, WV",5898,482
"2020",1,"Renter Occupied","31000US21980","Fallon, NV",3135,279
"2020",1,"Renter Occupied","31000US22020","Fargo, ND-MN",44843,1270
"2020",1,"Renter Occupied","31000US22060","Faribault-Northfield, MN",5936,420
"2020",1,"Renter Occupied","31000US22100","Farmington, MO",7882,715
"2020",1,"Renter Occupied","31000US22140","Farmington, NM",12711,869.9999999999999
"2020",1,"Renter Occupied","31000US22180","Fayetteville, NC",83545,1620
"2020",1,"Renter Occupied","31000US22220","Fayetteville-Springdale-Rogers, AR-MO",76587,1906
"2020",1,"Renter Occupied","31000US22260","Fergus Falls, MN",5009,377
"2020",1,"Renter Occupied","31000US22280","Fernley, NV",5861,577
"2020",1,"Renter Occupied","31000US22300","Findlay, OH",10119,596
"2020",1,"Renter Occupied","31000US22340","Fitzgerald, GA",2806,314
"2020",1,"Renter Occupied","31000US22380","Flagstaff, AZ",19227,959
"2020",1,"Renter Occupied","31000US22420","Flint, MI",51197,1320
"2020",1,"Renter Occupied","31000US22500","Florence, SC",26055,1091
"2020",1,"Renter Occupied","31000US22520","Florence-Muscle Shoals, AL",18492,931.9999999999999
"2020",1,"Renter Occupied","31000US22540","Fond du Lac, WI",12302,676
"2020",1,"Renter Occupied","31000US22580","Forest City, NC",7811,716
"2020",1,"Renter Occupied","31000US22620","Forrest City, AR",4208,411
"2020",1,"Renter Occupied","31000US22660","Fort Collins, CO",45226,1108
"2020",1,"Renter Occupied","31000US22700","Fort Dodge, IA",4943,417
"2020",1,"Renter Occupied","31000US22780","Fort Leonard Wood, MO",7184,658
"2020",1,"Renter Occupied","31000US22800","Fort Madison-Keokuk, IA-IL-MO",5746,407
"2020",1,"Renter Occupied","31000US22820","Fort Morgan, CO",4027,389
"2020",1,"Renter Occupied","31000US22840","Fort Payne, AL",7090,504.00000000000006
"2020",1,"Renter Occupied","31000US22860","Fort Polk South, LA",8281,538
"2020",1,"Renter Occupied","31000US22900","Fort Smith, AR-OK",33143,1229
"2020",1,"Renter Occupied","31000US23060","Fort Wayne, IN",48672,1549
"2020",1,"Renter Occupied","31000US23140","Frankfort, IN",3633,301
"2020",1,"Renter Occupied","31000US23180","Frankfort, KY",10155,662
"2020",1,"Renter Occupied","31000US23240","Fredericksburg, TX",3098,356
"2020",1,"Renter Occupied","31000US23300","Freeport, IL",5949,454.00000000000006
"2020",1,"Renter Occupied","31000US23340","Fremont, NE",5783,369
"2020",1,"Renter Occupied","31000US23380","Fremont, OH",6779,528
"2020",1,"Renter Occupied","31000US23420","Fresno, CA",143677,2301
"2020",1,"Renter Occupied","31000US23460","Gadsden, AL",10480,598
"2020",1,"Renter Occupied","31000US23500","Gaffney, SC",6057,525
"2020",1,"Renter Occupied","31000US23540","Gainesville, FL",50944,1439
"2020",1,"Renter Occupied","31000US23580","Gainesville, GA",20356,893.0000000000001
"2020",1,"Renter Occupied","31000US23620","Gainesville, TX",4661,430.00000000000006
"2020",1,"Renter Occupied","31000US23660","Galesburg, IL",6844,479
"2020",1,"Renter Occupied","31000US23700","Gallup, NM",6794,424
"2020",1,"Renter Occupied","31000US23780","Garden City, KS",4801,322
"2020",1,"Renter Occupied","31000US23820","Gardnerville Ranchos, NV",5383,399
"2020",1,"Renter Occupied","31000US23860","Georgetown, SC",5206,548
"2020",1,"Renter Occupied","31000US23900","Gettysburg, PA",8778,529
"2020",1,"Renter Occupied","31000US23940","Gillette, WY",5498,564
"2020",1,"Renter Occupied","31000US23980","Glasgow, KY",6898,555
"2020",1,"Renter Occupied","31000US24020","Glens Falls, NY",15078,700
"2020",1,"Renter Occupied","31000US24060","Glenwood Springs, CO",9432,666
"2020",1,"Renter Occupied","31000US24100","Gloversville, NY",6794,551
"2020",1,"Renter Occupied","31000US24140","Goldsboro, NC",17882,776
"2020",1,"Renter Occupied","31000US24220","Grand Forks, ND-MN",19423,558
"2020",1,"Renter Occupied","31000US24260","Grand Island, NE",10389,564
"2020",1,"Renter Occupied","31000US24300","Grand Junction, CO",18480,890
"2020",1,"Renter Occupied","31000US24330","Grand Rapids, MN",3439,317
"2020",1,"Renter Occupied","31000US24340","Grand Rapids-Wyoming, MI",105537,1940.0000000000002
"2020",1,"Renter Occupied","31000US24380","Grants, NM",2390,298
"2020",1,"Renter Occupied","31000US24420","Grants Pass, OR",11411,727
"2020",1,"Renter Occupied","31000US24460","Great Bend, KS",3468,352
"2020",1,"Renter Occupied","31000US24500","Great Falls, MT",11512,570
"2020",1,"Renter Occupied","31000US24540","Greeley, CO",25997,931.0000000000001
"2020",1,"Renter Occupied","31000US24580","Green Bay, WI",41653,1199
"2020",1,"Renter Occupied","31000US24620","Greeneville, TN",6655,536
"2020",1,"Renter Occupied","31000US24660","Greensboro-High Point, NC",112373,2044.0000000000002
"2020",1,"Renter Occupied","31000US24700","Greensburg, IN",3030,302
"2020",1,"Renter Occupied","31000US24740","Greenville, MS",8123,461.00000000000006
"2020",1,"Renter Occupied","31000US24780","Greenville, NC",33469,1276
"2020",1,"Renter Occupied","31000US24820","Greenville, OH",6188,511.00000000000006
"2020",1,"Renter Occupied","31000US24860","Greenville-Anderson-Mauldin, SC",106958,1920.0000000000002
"2020",1,"Renter Occupied","31000US24900","Greenwood, MS",5146,388
"2020",1,"Renter Occupied","31000US24940","Greenwood, SC",10538,648
"2020",1,"Renter Occupied","31000US24980","Grenada, MS",2732,355
"2020",1,"Renter Occupied","31000US25020","Guayama, PR",7374,522
"2020",1,"Renter Occupied","31000US25060","Gulfport-Biloxi-Pascagoula, MS",55007,1706
"2020",1,"Renter Occupied","31000US25100","Guymon, OK",2234,305
"2020",1,"Renter Occupied","31000US25180","Hagerstown-Martinsburg, MD-WV",31736,1342
"2020",1,"Renter Occupied","31000US25200","Hailey, ID",2375,368
"2020",1,"Renter Occupied","31000US25220","Hammond, LA",14415,1091
"2020",1,"Renter Occupied","31000US25260","Hanford-Corcoran, CA",20236,897
"2020",1,"Renter Occupied","31000US25300","Hannibal, MO",4672,453
"2020",1,"Renter Occupied","31000US25420","Harrisburg-Carlisle, PA",75826,1688
"2020",1,"Renter Occupied","31000US25460","Harrison, AR",4693,379
"2020",1,"Renter Occupied","31000US25500","Harrisonburg, VA",17978,827
"2020",1,"Renter Occupied","31000US25540","Hartford-West Hartford-East Hartford, CT",160625,2637
"2020",1,"Renter Occupied","31000US25580","Hastings, NE",4082,318
"2020",1,"Renter Occupied","31000US25620","Hattiesburg, MS",21727,933
"2020",1,"Renter Occupied","31000US25700","Hays, KS",4348,399
"2020",1,"Renter Occupied","31000US25720","Heber, UT",5917,520
"2020",1,"Renter Occupied","31000US25740","Helena, MT",8750,623
"2020",1,"Renter Occupied","31000US25760","Helena-West Helena, AR",4077,413
"2020",1,"Renter Occupied","31000US25780","Henderson, NC",7088,517
"2020",1,"Renter Occupied","31000US25820","Hereford, TX",2091,249
"2020",1,"Renter Occupied","31000US25840","Hermiston-Pendleton, OR",10409,614
"2020",1,"Renter Occupied","31000US25860","Hickory-Lenoir-Morganton, NC",38628,1472
"2020",1,"Renter Occupied","31000US25880","Hillsdale, MI",4104,236
"2020",1,"Renter Occupied","31000US25900","Hilo, HI",22026,1046
"2020",1,"Renter Occupied","31000US25940","Hilton Head Island-Bluffton-Beaufort, SC",21537,1184
"2020",1,"Renter Occupied","31000US25980","Hinesville, GA",15232,709
"2020",1,"Renter Occupied","31000US26020","Hobbs, NM",7313,728
"2020",1,"Renter Occupied","31000US26090","Holland, MI",6836,498
"2020",1,"Renter Occupied","31000US26140","Homosassa Springs, FL",10667,862
"2020",1,"Renter Occupied","31000US26220","Hood River, OR",2806,387
"2020",1,"Renter Occupied","31000US26260","Hope, AR",3525,390
"2020",1,"Renter Occupied","31000US26300","Hot Springs, AR",13438,872
"2020",1,"Renter Occupied","31000US26340","Houghton, MI",4719,335
